Ticker,BuyHoldSell,SentimentScore
DSGX,Hold,0.054980657640232106
APLD,Hold,0.024827771765271765
CMCSA,Hold,0.029396464646464646
JSM,Hold,0.04569778624387211
GTLB,Hold,0.0523543740981241
SRCE,Hold,0.02996824645262145
IMCR,Hold,0.03949778038319705
ZM,Hold,0.06032738997113997
DMLP,Hold,0.031202113298887488
LRCX,Hold,0.0792785624098124
TCBK,Hold,0.04491381203337726
NVCR,Hold,0.09624254449254449
DKNG,Hold,0.066018753006253
COGT,Buy,0.10918335606812168
BKNG,Hold,0.07093262987012987
IMKTA,Hold,0.046105945821854906
RUSHB,Hold,0.06893432088744589
JJSF,Hold,0.0839041514041514
ARLP,Buy,0.1221269148920664
AMBA,Hold,0.042706162150606596
AUTL,Hold,0.037905092592592594
FITBI,Hold,0.053125
LILAK,Hold,0.014831912878787878
AGIO,Hold,0.0621957580859096
XPEL,Buy,0.11171843434343436
WBD,Hold,0.024487899831649833
ALGT,Hold,0.061640349927849926
XRAY,Hold,0.06480271692392904
MRVI,Hold,0.05340882249364392
EXLS,Hold,0.035748529668984216
OTEX,Hold,0.04569069264069264
SNY,Hold,0.043932677738927735
LILA,Hold,0.04049501594896332
CORT,Hold,0.06586170559108703
SLMBP,Hold,-0.029166666666666667
PEGA,Hold,0.0629821639009139
PSEC,Hold,0.038211688311688315
SONO,Hold,0.06039565510547653
OLK,Hold,0.05230343158713945
HSIC,Hold,0.043779280904280904
MMSI,Hold,0.011142454304954303
NEO,Hold,0.02962009078884079
FIZZ,Hold,0.036224038857967426
SFM,Hold,0.07486744227994228
ACT,Hold,-0.0054210448311571915
BZ,Hold,0.02712113924235136
FWONA,Hold,0.045883441464496154
ALRM,Hold,0.06647563295290568
MCRI,Hold,0.058283025568181816
RCKT,Hold,0.01527449742523272
MRCY,Hold,0.03998065476190476
VSAT,Hold,0.023749007936507933
GT,Hold,0.06247691197691197
HOLX,Hold,0.031364483022646286
BASE,Sell,-0.21297332702020202
WAFD,Hold,0.018015253545556578
QFIN,Hold,0.09062174540435411
ODD,Buy,0.10326008812615955
WEST,Hold,-0.00807522657331331
STBA,Hold,0.07222392387486727
RKLB,Buy,0.13268088023088023
ENLT,Hold,0.03637387387387387
LQDA,Hold,0.06496886523969857
PTCT,Hold,0.04476318004607478
SATS,Hold,0.05237990658868318
VRSN,Hold,0.046970718482198075
ADI,Hold,0.02872388468013468
AMED,Hold,0.011129103535353535
LEGN,Hold,0.051183593123697295
JBHT,Hold,0.02574776936026936
EXPE,Hold,0.06111410496719775
PANW,Hold,0.04183432539682539
REGN,Hold,0.07361745430495431
CLMT,Hold,0.024391898785838178
DUOL,Hold,0.06812272727272728
VRNA,Hold,0.056812895290288906
OSIS,Hold,0.07916538448164955
GOGO,Hold,0.07166349615447554
INTC,Hold,0.028805189519475232
ABNB,Hold,0.06473274410774411
NTRS,Hold,0.04147748316498316
DLO,Hold,0.05299281505531505
HURN,Hold,0.02988533834586466
CRWD,Hold,0.08389151936026935
TMDX,Hold,0.07089173881673883
PHVS,Hold,0.06781969696969697
FIVN,Hold,0.05654695165945165
ESLT,Hold,0.0338395202020202
HOPE,Hold,0.09402982954545454
ALTR,Hold,0.055578914141414144
IOSP,Hold,0.0604526240667545
DNUT,Hold,0.07679166666666666
CALM,Buy,0.1865412878787879
PYCR,Hold,0.05625141338760741
EXPO,Hold,0.058778013369850106
GMAB,Hold,0.05927675441206369
PARA,Hold,0.02894119769119769
BGNE,Hold,0.039103744880260034
AILE,Hold,0.054073674273416535
PCVX,Hold,0.06405122655122655
UAL,Buy,0.10278734870571606
KLAC,Hold,0.08252958152958152
SNDX,Hold,0.038292648709315376
AVAV,Hold,0.088128841991342
MYGN,Hold,0.027533522358083762
CENT,Hold,0.053825690770135215
ANIP,Hold,0.05086887626262627
WERN,Hold,0.03291063912938913
SBUX,Hold,0.04672303391053391
SMMT,Hold,0.09171820286195287
ILMN,Hold,0.051677210246797875
RPAY,Hold,0.0206129926718162
MLCO,Hold,0.047169804760166203
VCTR,Hold,0.06784543725949976
ADP,Hold,0.05644360269360269
OPEN,Hold,0.007619443340106605
BLFS,Hold,0.024252241383388922
PTON,Hold,0.039719426406926404
COO,Hold,0.04043231797138047
CENTA,Hold,0.040956999650181465
MDLZ,Hold,0.03854992784992785
CRCT,Hold,0.02862159270664425
LBPH,Hold,0.08773853697323085
CZR,Hold,0.04364935064935065
NAMS,Hold,0.052212662337662336
KTOS,Hold,0.07711933621933623
SWKS,Hold,0.03973330026455026
VLYPO,Hold,0.045000000000000005
HRMY,Hold,0.06985902842861606
OKTA,Hold,0.06320642586580086
SNPS,Hold,0.05095791245791246
CMPR,Hold,0.04701458408489659
FORM,Hold,0.02705333694083694
CGNX,Hold,0.0639458040466105
MTSI,Hold,0.0634455779131705
FCFS,Hold,0.08380921968858016
FWONK,Hold,0.06701944210624766
CDNS,Hold,0.07008670033670034
ZLAB,Hold,0.015389167362851576
ZBRA,Hold,0.06799939874939874
GILD,Hold,0.03762790404040404
BBIO,Hold,0.030770021645021645
NWS,Hold,0.0009514403821334517
LAUR,Hold,0.05961964285714286
DOOO,Hold,0.051877201289207864
QQQX,Hold,0.03707912457912458
GLPG,Hold,-0.006027951933124344
ESGR,Hold,0.013532792207792209
EWTX,Hold,0.005219910475012516
FLNC,Hold,0.03539457070707071
CTAS,Hold,0.05948545544733044
GNTX,Hold,0.06888015848475032
EXAS,Buy,0.15686862674362673
MTCH,Hold,0.05680973424723424
TXG,Hold,0.01832795815295815
ARDX,Hold,0.041553009259259255
WMG,Hold,0.054048925847395235
WULF,Hold,0.0378626443001443
IMTX,Hold,0.035740022172949
HLMN,Hold,-0.011994330560507027
BANR,Hold,0.0515420301499847
IEP,Hold,0.08845926465824425
IART,Hold,0.03274325749073224
TASK,Hold,-0.026156010562576222
CNXN,Hold,0.08171351674641147
EXPI,Hold,0.0596700937950938
OPCH,Hold,0.04402060974326599
NXPI,Hold,0.04489981060606061
ROIV,Hold,0.05830412973270116
CRTO,Hold,0.08893930938852813
BMBL,Hold,0.05056534090909091
EQIX,Hold,0.059426075934914314
AMWD,Hold,0.048138071633442005
HAS,Hold,0.025925991279252148
OMCL,Hold,0.05634799170152706
PARAA,Hold,0.03524640803432938
LBRDA,Hold,0.057712121212121215
APPN,Hold,0.08592161195286195
SHOO,Hold,0.06971291194776044
MYRG,Hold,0.072507215007215
SGRY,Hold,0.013685344827586206
EEFT,Hold,0.05635292241195019
MAR,Hold,0.027657056798623063
AVT,Hold,0.0587671657046657
MELI,Hold,0.09283517316017315
ARWR,Hold,0.0220632215007215
CSWC,Hold,0.03096540404040404
GEN,Hold,0.07060390085061137
ACLS,Hold,0.049370348219032426
BMRN,Hold,0.010066980556671278
BHFAL,Hold,0.09605429292929293
RCM,Hold,0.051820616883116885
CME,Hold,0.024366477272727272
NWSA,Hold,0.016948232323232323
VCYT,Hold,0.03528970088292122
BLMN,Hold,0.0722100320314606
DNLI,Hold,-0.00017969299219299125
MANH,Hold,0.06310740886498463
NWE,Hold,0.0586024981962482
ASND,Hold,0.030066538399871733
HCM,Hold,0.05676944444444445
FOXA,Hold,0.04401010101010101
FULT,Hold,0.004348786459442197
MRVL,Hold,0.07187481962481962
ESTA,Hold,0.019512310606060606
VCEL,Hold,0.0271324354657688
LBRDK,Hold,0.02930035650623886
FOX,Hold,0.037360255249285865
RXST,Hold,0.01924107142857143
ANDE,Hold,0.027185222763347765
LSXMK,Hold,0.06778977272727273
CSX,Hold,0.04713652898027898
WINA,Buy,0.16147978294853296
EXTR,Hold,-0.008245449514582169
ADEA,Hold,0.04393973751116608
LSXMA,Hold,0.06366260822510822
SGH,Hold,0.0581991341991342
NUVL,Hold,0.026121212121212118
IDCC,Hold,0.05488111471861472
PCH,Hold,0.01685880918023775
ARHS,Hold,0.05650735930735931
WDAY,Hold,0.031003844997595
CEG,Hold,0.04228106962481963
VIR,Hold,0.05795919312169312
UFPT,Hold,0.044981313131313136
FRHC,Hold,0.053308125162633356
LSXMB,Hold,0.06476190476190476
VSEC,Hold,0.05067905373611895
UCBI,Hold,0.048667297979797984
ORLY,Hold,0.04349349146224147
ROP,Hold,0.05189414983164983
SFNC,Buy,0.17639575702075702
PYPL,Buy,0.10386127645502645
RIVN,Hold,0.0405405060708091
OZK,Hold,0.04779228294853295
PPBI,Hold,0.03815972222222222
VRRM,Hold,0.041467104518575104
BTDR,Hold,0.03221318843193843
RUM,Buy,0.1041130189970396
IBKR,Hold,0.051644967532467535
DRVN,Hold,0.032951298701298704
CPRT,Hold,0.0327725468975469
SANA,Hold,0.06335571929006273
AUR,Hold,0.08501310425685425
GDRX,Hold,0.07883634081338163
FOLD,Hold,0.07722804342122523
ROAD,Hold,0.05826821476983815
CRAI,Hold,0.04915101646719294
ITCI,Hold,0.046665794853294855
MNST,Hold,0.05812435320011077
OPRA,Hold,0.043266369047619054
TSEM,Hold,0.08301779100529101
GRAB,Hold,0.08660570721795212
MRNA,Hold,0.028186218243036427
ITRI,Hold,0.06377128427128427
IESC,Hold,0.037491983325316655
NBIX,Hold,0.05783775252525253
TTD,Hold,0.0483791847041847
DAWN,Hold,0.01333915043290043
CG,Hold,0.06579372367251154
MORF,Hold,0.04032215189412159
ENSG,Hold,0.07693847647551352
ADUS,Hold,0.043856315817751984
TGTX,Hold,0.04397664141414141
NYMTN,Hold,0.05358126721763085
PLAB,Hold,0.05456369047619048
PECO,Hold,0.03383993055555556
PDCO,Hold,0.02212026773264147
HEES,Hold,0.034472474747474745
NTRA,Buy,0.12950473484848485
HPH,Hold,0.030789924242424244
UTHR,Hold,0.08467503315988165
DCBO,Hold,0.06872007678410116
BANF,Hold,0.04991410908274115
GPCR,Hold,0.012157449494949495
SAFT,Hold,0.0630610119047619
WSC,Hold,0.04705004591368228
CASY,Hold,0.08121382575757577
STAA,Hold,0.03534590548340548
PCAR,Hold,0.08389448051948052
SMTC,Hold,0.04508457792207793
CERE,Hold,0.02675403931085749
AGNC,Buy,0.14606795033670034
AAON,Hold,0.05522670755170755
BGC,Hold,-0.007242947330447329
FIBK,Buy,0.13945426826782759
PI,Hold,0.09465097402597403
GSHD,Hold,0.07960903679653679
NAVI,Hold,0.04000202922077922
CBSH,Hold,0.06221874190624191
NTNX,Hold,0.06665159932659932
IRTC,Hold,0.04862857142857143
COLM,Hold,0.05155626589904941
VC,Hold,0.0266989898989899
RNW,Hold,0.014266780165902972
WSBC,Hold,0.06725478468899522
SITM,Hold,0.045320004415153665
GIII,Hold,0.043430004512478734
PAGP,Hold,0.050552753983605044
SSNC,Hold,0.0292197862463014
TRUP,Hold,0.022007464526214524
ACDC,Hold,0.08509258658008659
OSW,Hold,0.03990340909090909
ACVA,Hold,0.03114156515319306
PENN,Hold,0.06250845850277668
ARVN,Hold,0.008794181432262826
LGIH,Hold,0.08848292836196062
TBLA,Hold,0.0972726794459749
TPG,Hold,0.05411601437111641
CRVL,Hold,0.06720183864791708
HQY,Hold,0.0704916335978836
VNOM,Hold,0.08947388693482443
ACLX,Hold,0.04932334255250922
SLM,Hold,0.035941786916786914
COIN,Hold,0.04130514955956875
ROST,Hold,0.06879482323232324
NVEI,Hold,0.04511174242424242
GO,Hold,0.06307753460531239
XNCR,Hold,-0.0006047979797979799
CRSP,Hold,0.054199915824915824
MKTX,Hold,0.030878200125649107
BL,Buy,0.10154952300785634
BSY,Hold,0.01899892676767677
LOGI,Hold,0.07328580447330448
FTNT,Hold,0.07283751202501203
DBX,Hold,0.08459026432750923
ROIC,Buy,0.128608589539712
NRDS,Hold,0.06561241369390104
ALKT,Hold,0.044924873737373736
AKAM,Hold,0.0630842291967292
RDNT,Hold,0.02479163110883541
SRPT,Hold,0.05280899771524771
VIAV,Hold,0.023831439393939394
NXT,Hold,0.05154611996799496
SIRI,Hold,0.08275033498247784
UBSI,Hold,0.034966730800064134
VBTX,Hold,0.06971547370254266
NARI,Hold,0.016751784336419752
FFBC,Hold,0.09505629411879411
KDP,Hold,0.024548629148629146
HDL,Buy,0.12507300913172126
MGPI,Hold,0.04249694983543298
PCTY,Hold,0.0568355907560453
NRIX,Hold,0.03215936942959002
MCHP,Hold,0.034125270562770565
GDS,Hold,0.03947843657665086
RPRX,Hold,0.07967671670117323
SMCI,Buy,0.13967998436748436
WDFC,Hold,0.055356277056277055
CERT,Hold,0.0589838682641713
NTES,Hold,0.04289484126984127
CHEF,Hold,0.0980916305916306
AAL,Hold,0.023633393822787764
CSGS,Hold,0.041259217171717176
ADSK,Hold,0.047789753202124335
NTLA,Hold,0.06715316342841596
JAMF,Hold,0.04302045454545454
UPBD,Hold,0.07412785260007482
FELE,Hold,0.02925061860628871
SPSC,Hold,0.024208513708513707
FTRE,Hold,0.04875647095959596
CHCO,Hold,0.029451045408492218
DASH,Hold,0.02342645202020202
HOLI,Hold,0.08293668831168832
TEAM,Hold,0.047728530778802514
NDSN,Hold,0.0686913460849631
ACGLO,Hold,0.04464285714285714
ETSY,Buy,0.12360493889790765
TIGO,Hold,0.037515151515151515
MOMO,Hold,0.04672782257833804
APGE,Hold,0.06075774754346183
MQ,Hold,0.043072961760461756
NEXT,Hold,0.007411425970099438
ARQT,Hold,0.05134899737796079
CNXC,Hold,0.04104837061087061
ENPH,Hold,0.03099674823633157
QDEL,Hold,0.01792409211159211
PAYX,Hold,0.03225390630693661
WSFS,Hold,0.04187411616161616
CCCS,Buy,0.1739500446643304
SBLK,Hold,0.0642858676046176
IBRX,Hold,0.05872674663299663
HLNE,Hold,0.046136511889936546
SASR,Hold,0.03603134633674407
PLXS,Hold,0.030625048939002426
EA,Hold,0.08841013708513708
IDXX,Hold,0.06454572510822511
INDB,Hold,0.015053441390650691
ICUI,Hold,0.006856828160019649
ACIW,Hold,0.027665179937907212
JD,Hold,0.01856213231213231
APLS,Hold,0.03308004285277012
SAIA,Hold,0.02882548701298701
COCO,Hold,0.07322730429292929
JBSS,Hold,0.026158800549044455
YNDX,Hold,0.03669624485596708
HELE,Hold,0.06372231240981241
PLTK,Hold,0.05647662205881384
CLBK,Hold,0.009974747474747473
FSV,Hold,0.05220238095238095
NVMI,Hold,0.058641589891589886
AGYS,Hold,0.04113047138047138
NFE,Hold,0.07070820707070706
VRSK,Hold,0.049125939529979935
INDV,Hold,0.02780942625968136
ULCC,Hold,0.01831015512265512
CHTR,Hold,0.03383225108225108
AOSL,Hold,0.02136930529787673
CVCO,Hold,0.024968022617479137
FFIN,Hold,0.08512322369659327
CELH,Hold,0.07445664558038295
PTVE,Hold,0.07673348937883823
SOFI,Hold,0.09393234803391054
ATRC,Hold,0.04585696248196248
TRNS,Hold,-0.04823666997847326
PAYO,Hold,0.039574275493025494
THRM,Buy,0.12854989398356745
IAS,Hold,0.04621541305916306
GBDC,Hold,0.06103179228179228
LIVN,Hold,0.021245952143839467
FORTY,Hold,0.03271018263442506
TCBI,Hold,0.05363141620284478
FANG,Hold,0.07685810741661805
BLBD,Hold,0.06779854955450194
SPT,Hold,0.020732495018209302
GOGL,Buy,0.1219828938068734
COHU,Hold,0.06310093782947318
MIRM,Hold,0.03589207805757101
ROCK,Hold,0.04396237811010538
PODD,Hold,0.06784760101010101
PAA,Hold,0.04316363636363636
BPMC,Hold,0.0548041223041223
LOT,Hold,0.03717363835527898
DDOG,Hold,0.04986203703703704
EVCM,Hold,0.05587121212121212
LOPE,Hold,0.08345349927849927
LZ,Hold,0.03845092949585137
AZTA,Hold,0.014825994318181818
HCP,Hold,0.028893834175084173
TWST,Hold,0.04672746585625373
CRUS,Hold,0.04495457551707552
HST,Hold,0.054066161616161616
PRTA,Hold,0.02762904468412943
SEAT,Hold,0.04551476370851371
MORN,Hold,0.09029452690166977
ODFL,Hold,0.08965172558922559
ARCC,Hold,0.03974197330447331
LNT,Hold,0.037606135762385764
BILI,Hold,0.034289109225977915
NMRA,Hold,0.023386363636363636
LCID,Hold,0.05924013949013949
SLNO,Buy,0.10087014008004573
LKFN,Hold,0.07820785984848484
MPWR,Hold,0.04234159451659451
DXCM,Buy,0.10599383116883115
IRON,Hold,0.03772002052929888
AEP,Hold,0.011838568277962215
TRMB,Hold,0.061075
IOVA,Hold,0.08304461279461278
UPST,Hold,0.0582315867003367
VTRS,Hold,0.09594796570806671
ALKS,Hold,0.05009785353535354
MEDP,Hold,0.06675321031381637
HTZ,Hold,0.005746102408473543
CSWI,Hold,0.07271315640880859
SIMO,Hold,0.04020125497398225
COLB,Hold,0.032264159451659453
WB,Hold,0.028603106582904565
RGEN,Hold,0.03211026936026936
TTMI,Hold,0.06099173553719008
PGNY,Hold,0.07142526154401155
GGAL,Hold,0.06785164141414142
POOL,Hold,0.024668022389796585
ACGL,Hold,0.06618308080808082
URBN,Hold,0.05757011784511785
NMIH,Buy,0.11482332403942573
SILK,Hold,0.0850764232460661
SABR,Hold,0.047668605244362824
COLL,Hold,0.07991049955335669
HIBB,Hold,0.038782562466772995
LBTYB,Hold,0.033221925133689836
IONS,Hold,0.001105844155844156
RIOT,Hold,0.00978062310782899
HUBG,Hold,0.05229416809605489
PTEN,Hold,0.03144920033670034
CGON,Hold,0.03791322314049586
TARS,Hold,0.03291853722409278
GEHC,Hold,0.07484507575757576
FLEX,Hold,0.05090371572871573
ULH,Hold,0.06299484594623483
CYBR,Hold,0.038085858585858584
AZPN,Hold,0.033999414434197045
FAST,Buy,0.11363774040113325
CRSR,Hold,0.02487109616573902
UMBF,Hold,0.05688927774966735
WING,Hold,0.03488433441558442
SWTX,Hold,0.02749190624190624
KHC,Hold,0.05139614898989899
UFPI,Hold,0.03556617364117364
RMBS,Hold,0.038239492225461615
CALT,Hold,0.04281998188885944
PLAY,Hold,0.06703926642664267
PLMR,Hold,0.03918426691153964
BHF,Hold,0.033112499999999996
HWC,Hold,0.046779491341991344
XENE,Hold,0.06577099779305662
CCEP,Hold,0.05085051406926407
TECH,Hold,0.07727313219660158
GLPI,Hold,0.04072537878787878
KURA,Hold,0.06537053715084018
LBTYK,Hold,0.019958308736717827
ZION,Hold,0.03642911631192881
NSSC,Hold,0.022551068722943723
EVRG,Hold,0.05426328691388932
LBTYA,Hold,0.01370606575963719
AEIS,Buy,0.12694319863281728
DRS,Hold,0.03946597596470045
MNDY,Hold,0.08090664682539682
FDMT,Hold,0.006143707482993198
BRZE,Hold,0.058512806637806634
CTSH,Hold,0.04485642135642135
MOR,Hold,0.04390708611411736
INMD,Hold,0.05325119047619047
JKHY,Hold,0.03704714956044743
RNA,Hold,0.016698579545454548
KLIC,Hold,0.04914512530891841
BLKB,Hold,0.06716003787878788
PTGX,Hold,0.07600754163254163
AFYA,Hold,0.021163516113516113
KROS,Hold,0.0486972644359008
SCSC,Hold,0.02868655579114763
DORM,Hold,0.019752410288124574
FRSH,Hold,0.061390016233766234
ADV,Hold,0.02186676587301587
PLYA,Hold,0.048844696969696975
USLM,Hold,0.06110315107597716
BKR,Hold,0.06808681758056757
HALO,Hold,0.0968407356178402
REG,Hold,0.02829438356782107
AKRO,Hold,0.034857687663810116
TOWN,Hold,0.05468797912157287
JBLU,Hold,0.05412694118051261
ALHC,Hold,0.06612938244882688
LGND,Hold,0.04990897345548508
LULU,Hold,0.0496005886120682
MRTN,Hold,0.06887926887926889
OCSL,Hold,0.059120485315338256
FOXF,Hold,0.046991116522366524
CSQ,Hold,0.03276659451659451
LAMR,Hold,0.050027249536178105
ALNY,Hold,0.06556340187590187
AMRX,Hold,0.07597402597402599
PRVA,Hold,0.04102981570086833
NDAQ,Hold,0.04787220418470419
EFSC,Hold,0.03923295454545454
INTA,Hold,0.08406965488215488
FYBR,Hold,0.02759142316017316
POWI,Hold,0.020741846070128897
BIIB,Hold,0.05875892857142857
JAZZ,Hold,0.06624537453745374
PEBO,Hold,0.09318648746840237
SBCF,Hold,0.05558019216555802
MIDD,Hold,0.05105193602693602
VECO,Hold,0.03175146103896104
FROG,Hold,0.011349765372800164
ARRY,Buy,0.10392573696145124
TXRH,Hold,0.07704877053361901
EXC,Hold,0.06734877795815296
PLUS,Hold,0.0933015718148294
OXLC,Hold,0.03960488505747127
GSM,Hold,0.05124808692990511
INCY,Hold,0.02681074134199134
PWP,Hold,0.03276636904761905
NSIT,Hold,0.033301316738816734
AMPL,Buy,0.10258379329004329
IPGP,Hold,0.03203252403553608
NVEE,Hold,0.05260997335997336
CYTK,Hold,0.03693578643578644
GTX,Buy,0.1414980250758312
VICR,Hold,0.06206882656350742
TCOM,Hold,0.05461905663780664
ZI,Hold,0.0560602195423624
BIDU,Hold,0.09365693959762837
LSTR,Hold,0.05862448687791154
ON,Hold,0.022690568475452196
BHFAP,Hold,0.06944444444444443
IAC,Hold,0.03267721861471862
MGEE,Hold,0.057801493773716
HIMX,Hold,0.09174462481962482
GPRE,Hold,-0.025101472037447652
FIP,Hold,0.05342003968253969
ERIC,Hold,0.019247446453328806
CECO,Hold,0.07160208333333333
ESGRO,Hold,0.04111135161135161
CCOI,Buy,0.18522159090909093
BPYPP,Hold,-0.0225
TMUS,Hold,0.09563419913419914
PSNYW,Buy,0.1418699070537306
IDYA,Hold,0.040748556998557
WTFCM,Hold,0.018939393939393936
CSGP,Hold,0.046100100329898315
IRWD,Hold,0.04566750773426909
AMKR,Hold,0.06485939754689754
CAR,Hold,0.02137525741041366
AMD,Buy,0.10814004329004329
DLTR,Hold,0.029172979797979795
MNKD,Hold,0.041747242158426366
AMPH,Hold,0.052260016459235205
NFLX,Hold,0.045723214285714284
WBA,Hold,0.039050925925925926
MRX,Hold,-0.004039174209628756
PZZA,Hold,0.04048232323232323
ICHR,Hold,0.027298781465448133
BUSE,Hold,0.040264930647583706
BITF,Hold,0.022080230880230877
BATRK,Hold,0.08553333661288207
LI,Hold,0.02368589318844421
PROK,Hold,0.021907431093037156
DOX,Hold,0.01326703634468786
COST,Hold,0.04749647583806
BLTE,Hold,0.011912508787508786
NMRK,Hold,0.04220741247057036
ZD,Hold,0.07189763799612285
BRKR,Hold,0.044134343434343436
SYM,Hold,0.06155037878787879
NVAX,Hold,0.046683143939393934
APPF,Hold,0.0698077219366282
LLYVK,Hold,0.06336580086580086
AMAT,Hold,0.07460484474373363
CMCO,Hold,0.05444318181818182
WEN,Hold,0.054542382154882156
PLUG,Hold,0.0806024713221683
NXST,Hold,0.04170990259740259
IMOS,Buy,0.11705725255470152
MTTR,Hold,0.05603785774410774
QRVO,Hold,0.03534887566137566
SRCL,Hold,0.07974818056339796
ABCB,Hold,0.03214001358119005
EYE,Hold,0.03951424530032777
SBAC,Hold,0.05307955881566992
KNSA,Hold,0.0518717265245043
CACC,Hold,0.043571590909090914
NICE,Buy,0.2867992114775203
FHB,Buy,0.12098095238095238
ZG,Hold,0.035615413393191166
GABC,Hold,0.03882279670015519
OCUL,Hold,0.03878548415186346
TRMD,Hold,0.06834559884559885
RXRX,Hold,0.06743013468013467
INDI,Hold,-0.007854197248329902
FRME,Buy,0.1024713168095521
DOCU,Hold,0.051446475168350166
VRNT,Buy,0.10347766080720627
CFLT,Hold,0.04878970358345359
STGW,Hold,0.029085091991341988
SYBT,Hold,0.03914141414141414
CDW,Hold,0.05905208333333333
AVDX,Hold,0.04953594905975858
DIOD,Hold,0.0737829950447875
NTCT,Hold,0.04605656316863213
RVMD,Hold,0.02487089201877934
CGEM,Hold,-0.0006671677088343754
PGY,Hold,0.07771218434343434
AXNX,Hold,0.042527888777888774
CHX,Hold,0.06400394639031003
CORZ,Hold,0.04887371332371332
FTDR,Hold,0.03501368056825803
AXSM,Hold,0.08480257936507936
FER,Hold,0.09557818148346499
STLD,Hold,0.058167508417508416
STNE,Hold,0.07596824494949495
EBC,Hold,0.06606121970812692
MKSI,Hold,0.04809029969837261
ADBE,Hold,0.06868988095238096
NMFC,Hold,0.04417237854737855
PDD,Hold,0.08692427521972976
DYN,Hold,0.04513787878787879
CVLT,Hold,0.03238222853535353
LIN,Hold,0.04906774215367965
ENTG,Hold,0.01790719696969697
PTC,Hold,0.051669772126022126
ALAB,Hold,0.028617415223665222
BPOP,Buy,0.2528645081770082
VLY,Hold,0.061284343434343434
PRFT,Hold,0.055207908921144216
XEL,Hold,0.017009469696969697
RARE,Buy,0.18307068289671383
FLYW,Hold,0.07917891345145443
RRR,Hold,0.07139585542009011
NWBI,Hold,0.048931809413580246
GH,Hold,-0.01656080361437504
XP,Hold,0.09548066603535353
PATK,Hold,0.06382298257298256
LNW,Buy,0.16326091871091872
MBIN,Hold,0.06070332959221848
ACMR,Buy,0.1403559523809524
SSRM,Hold,0.03968939393939394
LMAT,Hold,0.07087842712842712
CASH,Hold,0.060426095369277184
KYMR,Hold,0.010764907135874876
ONB,Hold,0.06191412337662338
PUBM,Hold,0.09845170454545454
LKQ,Hold,0.037492424242424244
UPWK,Hold,0.07682291666666667
TRIP,Buy,0.10970512687007533
VKTX,Hold,0.09879083694083693
QCOM,Hold,0.08622493878175695
