Ticker,BuyHoldSell,SentimentScore
TER,Buy,0.6307692307692307
TW,Buy,0.9333333333333333
MSTR,Buy,0.6666666666666666
DLTR,Buy,0.6422018348623854
AXON,Buy,1.0
LI,Buy,1.2658227848101267
MBLY,Buy,0.9444444444444444
PTC,Buy,1.121212121212121
STX,Hold,0.34285714285714286
ENTG,Buy,0.8260869565217391
LPLA,Buy,0.8269230769230769
ERIC,Hold,0.21052631578947367
SYM,Buy,0.9743589743589743
SBAC,Buy,0.9315068493150684
STLD,Hold,0.40425531914893614
HOOD,Hold,-0.041666666666666664
MDB,Buy,0.9493670886075949
BNTX,Buy,0.5370370370370371
CHKP,Hold,0.45185185185185184
ERIE,Buy,1.0
HBAN,Buy,0.8295454545454546
PFG,Hold,0.0784313725490196
ULTA,Buy,0.7192982456140351
CINF,Hold,0.4444444444444444
ALGN,Buy,1.0
DKNG,Buy,0.8878504672897196
ZM,Hold,0.42105263157894735
WBD,Buy,0.6071428571428571
VRSN,Hold,0.3333333333333333
NTRS,Hold,0.16417910447761194
HOLX,Buy,0.9857142857142858
COO,Buy,0.8285714285714286
FWONK,Buy,1.1111111111111112
FWONA,Buy,1.0285714285714285
SWKS,Buy,0.6
ILMN,Hold,0.46511627906976744
JBHT,Buy,0.8369565217391305
EXPE,Buy,0.6060606060606061
BGNE,Buy,1.1818181818181819
ZBRA,Buy,0.75
GMAB,Buy,0.7
UAL,Buy,0.8875
NWSA,Buy,0.8823529411764706
WMG,Buy,0.56
OKTA,Buy,0.7037037037037037
FOXA,Buy,0.5454545454545454
GEN,Buy,0.5172413793103449
SSNC,Buy,1.1162790697674418
RPRX,Buy,0.92
BMRN,Buy,1.0194174757281553
MANH,Buy,0.6875
TPG,Buy,0.5357142857142857
BSY,Buy,1.03125
RIVN,Buy,0.6785714285714286
CG,Buy,0.5892857142857143
LOGI,Hold,0.5
NTNX,Buy,0.971830985915493
SRPT,Buy,1.1477272727272727
GRAB,Buy,1.3555555555555556
NBIX,Buy,1.1511627906976745
UTHR,Buy,0.5517241379310345
AKAM,Hold,0.4666666666666667
PODD,Buy,1.0853658536585367
NTRA,Buy,1.3043478260869565
TRMB,Buy,0.9803921568627451
CASY,Buy,0.8
CELH,Buy,1.2352941176470589
PAA,Buy,0.6781609195402298
SIRI,Hold,0.38596491228070173
LNT,Buy,0.5365853658536586
ENPH,Buy,0.6370967741935484
NDSN,Buy,0.5333333333333333
MORN,Buy,1.0
ARCC,Buy,1.0689655172413792
HST,Buy,0.7529411764705882
SAIA,Buy,0.6666666666666666
MEDP,Buy,0.8
AZPN,Buy,0.6111111111111112
VTRS,Hold,0.32432432432432434
WING,Buy,0.9428571428571428
MNDY,Buy,1.0555555555555556
EVRG,Buy,0.5714285714285714
LAMR,Hold,0.3181818181818182
FLEX,Buy,1.1956521739130435
GLPI,Buy,0.6086956521739131
JKHY,Hold,0.42105263157894735
CYBR,Buy,1.2285714285714286
POOL,Buy,0.6428571428571429
REG,Buy,0.96
INCY,Buy,0.8823529411764706
TECH,Buy,1.288888888888889
ZI,Hold,0.44680851063829785
TXRH,Buy,0.6021505376344086
QRVO,Hold,0.4
LKQ,Buy,1.326086956521739
DOCU,Buy,0.5822784810126582
CHK,Buy,0.5301204819277109
APA,Hold,0.3130434782608696
FTAI,Buy,1.3414634146341464
CHRD,Buy,1.1764705882352942
TTEK,Buy,0.8333333333333334
NICE,Buy,1.2115384615384615
ZG,Buy,0.61
Z,Buy,0.6617647058823529
LECO,Hold,0.46808510638297873
HTHT,Buy,1.1746031746031746
WWD,Hold,0.3409090909090909
CHDN,Buy,1.0666666666666667
OLED,Buy,0.8372093023255814
CHRW,Hold,-0.010869565217391304
EWBC,Buy,1.1785714285714286
COKE,Hold,0.0
INSM,Buy,1.28
FFIV,Hold,0.015625
VFS,Buy,1.5
AMKR,Hold,0.25
WYNN,Buy,0.7384615384615385
BPYPP,Hold,0.0
MMYT,Buy,0.8823529411764706
WBA,Hold,0.2
FUTU,Buy,1.1764705882352942
LNW,Buy,0.6538461538461539
BRKR,Hold,0.46153846153846156
ALAB,Buy,1.0952380952380953
WFRD,Buy,1.2777777777777777
XP,Buy,1.0
PPC,Buy,0.5185185185185185
CFLT,Buy,0.8103448275862069
MKSI,Buy,0.9333333333333333
DOX,Buy,1.1944444444444444
APPF,Buy,1.1
CART,Buy,0.7058823529411765
CROX,Buy,0.8222222222222222
ROKU,Hold,0.2621359223300971
AFRM,Hold,0.1875
WIX,Buy,1.0128205128205128
SEIC,Hold,0.391304347826087
LSCC,Buy,0.825
RGLD,Hold,0.5
DSGX,Buy,0.8490566037735849
GTLB,Buy,1.0526315789473684
LEGN,Buy,1.1904761904761905
OTEX,Buy,0.9056603773584906
BZ,Buy,1.4545454545454546
DUOL,Hold,0.5
HSIC,Hold,0.4666666666666667
PCVX,Buy,1.5217391304347827
SFM,Hold,0.3108108108108108
ESLT,Hold,0.0
ALTR,Buy,0.8125
CZR,Buy,0.7659574468085106
CGNX,Hold,0.417910447761194
PARA,Hold,0.08045977011494253
MTSI,Buy,0.8367346938775511
EXAS,Buy,1.3108108108108107
MTCH,Buy,0.7555555555555555
IEP,Buy,1.0
HAS,Buy,0.9827586206896551
PARAA,Hold,0.16666666666666666
GNTX,Buy,0.6923076923076923
LBRDK,Buy,1.1666666666666667
ROIV,Buy,1.2727272727272727
LBRDA,Buy,0.8421052631578947
ASND,Buy,1.2916666666666667
MKTX,Hold,0.35
PCTY,Buy,0.9583333333333334
LSXMK,Buy,1.1
LSXMA,Buy,1.08
LSXMB,Hold,0.0
AAL,Buy,0.8095238095238095
HQY,Buy,1.32
CERE,Hold,0.2916666666666667
DBX,Hold,0.3111111111111111
CBSH,Hold,-0.1388888888888889
ITCI,Buy,1.0408163265306123
ENSG,Buy,1.0
WSC,Buy,1.3333333333333333
AAON,Buy,0.5333333333333333
HLNE,Hold,0.13636363636363635
AGNC,Hold,0.4772727272727273
SPSC,Buy,0.8947368421052632
NXT,Buy,1.0
VNOM,Buy,1.1111111111111112
FSV,Buy,0.9
NVMI,Buy,1.3333333333333333
BPMC,Buy,1.0980392156862746
CRUS,Buy,0.8048780487804879
CCCS,Buy,1.2857142857142858
ETSY,Buy,0.5053763440860215
SOFI,Hold,0.0
DRS,Buy,1.2666666666666666
LCID,Hold,-0.18604651162790697
YNDX,Buy,0.9459459459459459
HCP,Buy,0.5074626865671642
RGEN,Buy,1.2
BILI,Buy,0.8363636363636363
UFPI,Buy,1.0588235294117647
LBTYK,Hold,0.25
LBTYA,Buy,0.7121212121212122
HALO,Buy,0.7674418604651163
GGAL,Hold,0.11538461538461539
LSTR,Hold,0.06557377049180328
JAZZ,Buy,1.0769230769230769
RMBS,Buy,0.8695652173913043
IONS,Buy,0.5394736842105263
FYBR,Buy,1.2307692307692308
MIDD,Buy,0.8333333333333334
NSIT,Hold,0.375
ZION,Hold,0.2222222222222222
CYTK,Buy,1.0754716981132075
FRPT,Buy,1.103448275862069
EXEL,Buy,0.95
CHX,Buy,1.2413793103448276
CACC,Sell,-0.5384615384615384
BPOP,Buy,0.8055555555555556
LFUS,Hold,0.21428571428571427
ACHC,Buy,0.9636363636363636
PNFP,Buy,0.7272727272727273
WTFC,Buy,1.0
RVMD,Buy,1.5384615384615385
MASI,Buy,0.9354838709677419
OLLI,Buy,0.7407407407407407
GLBE,Buy,1.0833333333333333
SAIC,Hold,0.5
ALGM,Buy,1.2272727272727273
FIVE,Buy,0.9647058823529412
CAMT,Buy,1.2
MARA,Buy,0.5238095238095238
BOKF,Hold,0.2619047619047619
REYN,Hold,0.25
MDGL,Buy,1.0212765957446808
NOVT,Buy,1.0
CIGI,Buy,1.125
CWST,Buy,1.2692307692307692
BECN,Buy,0.9482758620689655
SIGI,Hold,0.06666666666666667
MAT,Buy,0.9152542372881356
RRR,Buy,0.9361702127659575
NXST,Buy,1.3055555555555556
VERX,Buy,0.8387096774193549
VKTX,Buy,1.4642857142857142
LNTH,Buy,1.0666666666666667
CVLT,Buy,0.8421052631578947
ONB,Buy,0.5714285714285714
SRCL,Hold,0.475
LYFT,Hold,0.18461538461538463
VRNS,Buy,0.7123287671232876
QLYS,Hold,0.2112676056338028
GRFS,Buy,0.7027027027027027
STEP,Hold,0.47368421052631576
LANC,Hold,0.2222222222222222
COOP,Buy,1.0
CRDO,Buy,0.9459459459459459
TENB,Buy,1.1166666666666667
BCPC,Buy,1.0
XRAY,Buy,0.819672131147541
EXLS,Buy,0.8723404255319149
KRYS,Buy,1.5
MMSI,Buy,1.236842105263158
SATS,Buy,0.8
PEGA,Buy,0.6818181818181818
TMDX,Buy,1.1428571428571428
FIZZ,Sell,-0.7
ACT,Buy,1.0
AVAV,Buy,0.8260869565217391
SMMT,Buy,1.5714285714285714
EXPO,Hold,0.2857142857142857
FORM,Buy,0.8108108108108109
DOOO,Buy,1.3333333333333333
BBIO,Buy,1.0975609756097562
FCFS,Buy,0.95
ESGR,Hold,0.0
OPCH,Buy,1.5
EEFT,Buy,1.0555555555555556
RCM,Buy,1.0
NUVL,Buy,1.6
ACLS,Buy,0.75
AVT,Hold,-0.2
OZK,Hold,0.5
PAGP,Buy,0.7794117647058824
SLM,Buy,1.2380952380952381
FRHC,Hold,0.0
CRSP,Buy,0.6
VRRM,Buy,1.0
ITRI,Buy,0.9583333333333334
COLM,Hold,0.5
AUR,Hold,0.16666666666666666
NVEI,Hold,0.5
PECO,Hold,0.36363636363636365
TSEM,Buy,0.8
PI,Buy,0.967741935483871
FELE,Hold,0.34782608695652173
CRVL,Hold,0.0
RDNT,Buy,1.1764705882352942
BGC,Hold,0.5
UBSI,Hold,0.13043478260869565
IBRX,Buy,0.6666666666666666
LOT,Hold,0.0
CNXC,Buy,0.6
APLS,Buy,1.2352941176470589
TIGO,Buy,0.7058823529411765
LOPE,Buy,1.5714285714285714
FFIN,Hold,-0.09090909090909091
GBDC,Buy,0.6818181818181818
CSWI,Buy,1.0
NFE,Buy,1.125
ACIW,Buy,1.04
COLB,Hold,0.2777777777777778
ALKS,Hold,0.4583333333333333
HWC,Buy,0.6
PTEN,Buy,0.735632183908046
POWI,Buy,0.9
UMBF,Buy,0.6538461538461539
URBN,Hold,0.3235294117647059
RNA,Buy,1.2857142857142858
IAC,Buy,1.2333333333333334
AEIS,Hold,0.43243243243243246
BRZE,Buy,1.1666666666666667
BLKB,Hold,0.5
FRSH,Buy,0.8
IPGP,Buy,0.5641025641025641
FROG,Buy,0.975
CAR,Buy,0.8947368421052632
IMVT,Buy,1.4375
AXSM,Buy,1.3513513513513513
STNE,Hold,0.4426229508196721
IQ,Buy,1.0657894736842106
ASO,Buy,1.1818181818181819
ALVO,Buy,0.8
TRMD,Buy,1.4285714285714286
CLSK,Buy,1.1666666666666667
LITE,Buy,0.7230769230769231
SANM,Hold,0.47619047619047616
IPAR,Buy,0.9166666666666666
RARE,Buy,1.0263157894736843
NCNO,Buy,0.723404255319149
OTTR,Hold,0.0
STRL,Buy,1.2
IBOC,Hold,0.0
SMPL,Buy,1.103448275862069
SLAB,Buy,0.5918367346938775
SBRA,Hold,0.46153846153846156
TFSL,Hold,0.0
MRUS,Buy,1.5405405405405406
SYNA,Buy,0.5294117647058824
CRNX,Buy,1.1935483870967742
VIRT,Buy,0.5172413793103449
LLYVA,Buy,1.0
LLYVK,Buy,1.0
GH,Buy,1.2291666666666667
ABCB,Buy,0.8076923076923077
AXNX,Hold,0.375
VLY,Hold,0.4090909090909091
DYN,Buy,1.3225806451612903
OMAB,Hold,0.43478260869565216
DIOD,Hold,0.34615384615384615
WEN,Hold,0.45454545454545453
SRAD,Buy,0.6666666666666666
GLNG,Buy,1.4222222222222223
SKYW,Buy,0.8947368421052632
NEOG,Hold,0.3333333333333333
SHC,Buy,1.1428571428571428
MEOH,Buy,0.6041666666666666
PRCT,Buy,1.2222222222222223
RUSHA,Buy,0.7
IRDM,Buy,0.8846153846153846
ARLP,Buy,0.8823529411764706
ALRM,Buy,0.8717948717948718
QFIN,Buy,1.525
JJSF,Buy,0.7777777777777778
OLK,Hold,0.0
FIVN,Buy,0.8787878787878788
GT,Buy,0.7804878048780488
AMED,Buy,0.5625
CORT,Buy,0.7368421052631579
MLCO,Buy,0.9795918367346939
VCTR,Buy,0.7222222222222222
ARWR,Buy,0.8636363636363636
KTOS,Buy,0.775
SHOO,Buy,0.5777777777777777
CALM,Hold,-0.1
IOSP,Buy,0.6923076923076923
HCM,Buy,1.25
DNLI,Buy,1.1428571428571428
NWE,Hold,-0.07692307692307693
FLNC,Buy,1.125
FULT,Hold,0.029411764705882353
IDCC,Buy,0.9444444444444444
PCH,Hold,0.3125
SGRY,Buy,0.9
UCBI,Buy,0.5806451612903226
BL,Hold,0.4090909090909091
VC,Buy,0.7313432835820896
ALKT,Buy,0.9090909090909091
ACVA,Buy,1.0769230769230769
WDFC,Hold,0.25
SITM,Buy,1.1111111111111112
IESC,Hold,0.0
FOLD,Buy,1.1951219512195121
FIBK,Buy,0.5714285714285714
IRTC,Buy,1.25
TGTX,Buy,1.1379310344827587
GDRX,Buy,0.6481481481481481
ROAD,Buy,1.4545454545454546
PENN,Buy,0.546875
ACLX,Buy,1.3870967741935485
NARI,Buy,1.0833333333333333
SBLK,Buy,1.2564102564102564
BANF,Hold,-0.125
GOGL,Buy,1.1136363636363635
MQ,Buy,0.8846153846153846
ICUI,Buy,0.625
PLXS,Hold,0.4
AGYS,Buy,1.2857142857142858
LIVN,Buy,0.7272727272727273
AZTA,Hold,0.2857142857142857
TCBI,Hold,0.26153846153846155
CVCO,Buy,1.3333333333333333
TWST,Buy,0.9130434782608695
WSFS,Buy,0.85
DORM,Hold,0.4
SWTX,Buy,1.2857142857142858
MOR,Hold,0.25
PLTK,Buy,0.6923076923076923
SIMO,Buy,0.8541666666666666
NMIH,Buy,1.0857142857142856
RIOT,Buy,1.2857142857142858
CSQ,Hold,0.0
BHF,Hold,-0.20930232558139536
KLIC,Buy,0.6666666666666666
INTA,Buy,1.4545454545454546
XENE,Buy,1.5238095238095237
PGNY,Buy,1.35
MGEE,Hold,-0.5
HUBG,Hold,0.4444444444444444
VECO,Buy,0.9393939393939394
CCOI,Hold,0.49019607843137253
STRA,Buy,1.0
CATY,Hold,0.2857142857142857
FTDR,Buy,0.625
CARG,Buy,0.7777777777777778
FHB,Hold,0.05714285714285714
RPD,Buy,0.7866666666666666
PRFT,Buy,0.72
RUN,Buy,0.8690476190476191
IREN,Buy,1.1428571428571428
INTR,Hold,0.4444444444444444
MLTX,Buy,1.3125
NWL,Hold,0.3888888888888889
ADMA,Buy,1.1875
ATAT,Buy,1.5714285714285714
ACAD,Buy,0.9152542372881356
MGRC,Buy,1.0
GERN,Buy,1.0
AY,Hold,0.5
ENVX,Buy,1.1538461538461537
TNDM,Buy,0.6727272727272727
ARCB,Buy,0.5227272727272727
RYTM,Buy,1.1538461538461537
ASTS,Buy,1.0
ICFI,Buy,0.8333333333333334
IDYA,Buy,1.6363636363636365
BATRA,Buy,0.75
BATRK,Hold,0.25
CLBT,Buy,1.2666666666666666
ZD,Buy,0.8
NMRK,Buy,0.75
AVDX,Buy,0.5909090909090909
EBC,Buy,0.75
PATK,Buy,1.0
PSMT,Buy,1.0909090909090908
TRIP,Hold,-0.04597701149425287
LION,Buy,1.0
SNEX,Buy,2.0
RELY,Buy,1.0
CLDX,Buy,1.0
LIF,Hold,0.0
CVBF,Hold,0.1935483870967742
AGIO,Buy,1.0
BWIN,Buy,0.7777777777777778
PRGS,Buy,1.0869565217391304
AMBA,Buy,0.6323529411764706
FA,Buy,0.8235294117647058
OSIS,Buy,1.3
PTCT,Hold,0.3333333333333333
UCTT,Buy,0.875
ODD,Buy,0.8571428571428571
DLO,Hold,0.3
RKLB,Buy,1.1818181818181819
PSEC,Sell,-0.7857142857142857
PYCR,Buy,0.6888888888888889
WAFD,Hold,0.4
CENTA,Buy,1.0
CENT,Buy,0.8260869565217391
WERN,Hold,0.2153846153846154
MYGN,Hold,0.19230769230769232
MYRG,Buy,0.9166666666666666
LAUR,Buy,1.1818181818181819
CMPR,Buy,0.7272727272727273
ARHS,Buy,1.3636363636363635
IART,Hold,0.4482758620689655
TXG,Buy,1.0714285714285714
APPN,Hold,0.37142857142857144
CERT,Buy,0.6296296296296297
RXST,Buy,1.5
CRTO,Buy,0.75
RNW,Buy,1.1428571428571428
JAMF,Buy,0.9285714285714286
NTLA,Buy,1.1029411764705883
UFPT,Buy,1.0
PPBI,Buy,0.7857142857142857
SFNC,Hold,0.13636363636363635
GO,Hold,0.3333333333333333
VCEL,Buy,1.6
GPCR,Buy,1.3529411764705883
GSHD,Buy,0.8
GDS,Buy,0.9310344827586207
DRVN,Buy,0.9583333333333334
STAA,Buy,0.8888888888888888
SMTC,Buy,1.0952380952380953
ADUS,Buy,1.4137931034482758
LGIH,Hold,0.0
IOVA,Buy,1.2439024390243902
FTRE,Buy,0.7142857142857143
FFBC,Hold,0.3125
PDCO,Hold,0.2857142857142857
APGE,Buy,1.8461538461538463
HELE,Hold,0.47619047619047616
INDB,Hold,-0.1111111111111111
EVCM,Buy,0.6153846153846154
PTVE,Buy,1.0
NEXT,Buy,1.2
ROCK,Buy,1.1666666666666667
QDEL,Buy,0.6
SPT,Buy,1.0357142857142858
PAYO,Buy,1.4
INDV,Buy,1.0
TOWN,Hold,0.29411764705882354
UPST,Sell,-0.9142857142857143
JBLU,Hold,0.09375
PLMR,Buy,0.7777777777777778
WB,Buy,0.7303370786516854
TTMI,Buy,1.25
PTGX,Buy,1.4090909090909092
AMRX,Buy,0.5416666666666666
CGON,Buy,0.9
FOXF,Hold,0.375
PRVA,Buy,1.2307692307692308
USLM,Hold,0.0
NSSC,Buy,0.8947368421052632
GTX,Hold,0.08333333333333333
SBCF,Hold,0.4444444444444444
PLUS,Buy,0.6666666666666666
VRNT,Buy,0.7931034482758621
FLYW,Buy,1.3777777777777778
RXRX,Hold,0.2857142857142857
JANX,Buy,1.4444444444444444
PSNY,Hold,-0.21052631578947367
LFST,Hold,0.5
TBBK,Buy,0.8571428571428571
BEAM,Buy,0.8666666666666667
FRME,Buy,1.2380952380952381
SPNS,Buy,0.5238095238095238
PINC,Buy,0.6078431372549019
VEON,Buy,1.0625
MGNI,Buy,0.7894736842105263
YY,Buy,1.1333333333333333
BTSG,Buy,1.3636363636363635
AVPT,Buy,0.8571428571428571
CAKE,Hold,0.4146341463414634
VERA,Buy,1.2
CENX,Hold,0.2
MLKN,Buy,0.625
VITL,Buy,0.8695652173913043
IBTX,Buy,0.8333333333333334
HWKN,Buy,1.0
HTLF,Buy,0.7272727272727273
PAX,Buy,0.6666666666666666
HPK,Hold,0.3333333333333333
AMPH,Buy,0.8333333333333334
PROK,Buy,0.8333333333333334
TFIN,Hold,-0.16666666666666666
MBIN,Buy,1.3333333333333333
KYMR,Buy,0.8421052631578947
CORZ,Buy,1.2
NVAX,Buy,0.5833333333333334
STGW,Buy,0.7142857142857143
GCMG,Buy,0.8333333333333334
PLUG,Hold,0.21428571428571427
LMAT,Buy,0.7941176470588235
CPRX,Buy,1.2727272727272727
EVO,Buy,0.8888888888888888
ASTH,Buy,1.5714285714285714
TRMK,Hold,0.041666666666666664
NWLI,Hold,0.0
POWL,Hold,0.0
MXL,Buy,0.7380952380952381
LILAK,Buy,0.9166666666666666
NBTB,Buy,0.7272727272727273
IMCR,Buy,1.3142857142857143
LILA,Buy,0.75
NVCR,Buy,0.8461538461538461
RCKT,Buy,1.1935483870967742
VSAT,Buy,0.575
NAMS,Buy,1.588235294117647
SONO,Buy,0.8333333333333334
HURN,Buy,1.0
MRVI,Buy,1.2307692307692308
NEO,Buy,1.2142857142857142
ENLT,Buy,0.8
MRCY,Hold,0.4
HRMY,Buy,0.6842105263157895
ZLAB,Buy,1.3823529411764706
HLMN,Buy,1.3
DNUT,Buy,0.6
SNDX,Buy,1.375
BMBL,Buy,0.8260869565217391
EWTX,Buy,1.3333333333333333
CNXN,Buy,0.75
WULF,Buy,1.1666666666666667
BANR,Buy,0.76
EXPI,Hold,0.4
BLMN,Hold,0.37735849056603776
ANDE,Buy,0.8571428571428571
EXTR,Buy,0.5909090909090909
GLPG,Buy,0.6451612903225806
WSBC,Hold,0.3225806451612903
UPBD,Buy,0.8571428571428571
VCYT,Buy,1.0689655172413792
RUM,Hold,0.0
VSEC,Buy,1.2222222222222223
ARVN,Buy,1.2325581395348837
BTDR,Buy,1.125
NAVI,Hold,0.07894736842105263
OSW,Buy,1.4
MGPI,Buy,1.0
CHEF,Buy,1.1785714285714286
MORF,Buy,1.125
PLAB,Buy,0.7777777777777778
MIRM,Buy,1.4545454545454546
HEES,Buy,0.9473684210526315
COCO,Buy,0.9
ROIC,Buy,0.6086956521739131
VIAV,Buy,0.7777777777777778
COHU,Buy,0.8636363636363636
CHCO,Hold,0.0
BLBD,Buy,1.1578947368421053
THRM,Buy,0.6
IAS,Buy,1.0571428571428572
HOLI,Buy,0.56
LKFN,Hold,0.2222222222222222
KURA,Buy,1.4324324324324325
LZ,Buy,0.75
CLBK,Buy,1.3333333333333333
NMRA,Buy,1.6666666666666667
OCSL,Buy,0.7096774193548387
ALHC,Buy,0.7916666666666666
KROS,Buy,1.5
SLNO,Buy,1.5
AFYA,Buy,0.6666666666666666
AKRO,Buy,1.0526315789473684
PLAY,Buy,1.2162162162162162
EFSC,Buy,0.7
ARRY,Buy,1.0769230769230769
VICR,Hold,0.3333333333333333
INMD,Buy,0.8333333333333334
LGND,Buy,1.0
MRTN,Buy,0.8461538461538461
NVEE,Buy,1.0740740740740742
PWP,Buy,0.75
OXLC,Buy,1.6666666666666667
PZZA,Buy,0.7083333333333334
ACMR,Buy,1.1111111111111112
UPWK,Buy,0.9230769230769231
SYBT,Hold,0.2727272727272727
INFN,Buy,0.5925925925925926
CASH,Buy,0.7857142857142857
XRX,Hold,-0.11538461538461539
STER,Hold,0.2222222222222222
HUT,Hold,0.0
KALU,Hold,0.125
NWBI,Hold,-0.2
DVAX,Buy,1.0909090909090908
SDGR,Buy,0.9
SKWD,Buy,1.173913043478261
ODP,Buy,0.5238095238095238
TLRY,Hold,0.24489795918367346
SUPN,Buy,1.0869565217391304
CIFR,Buy,1.1428571428571428
SEDG,Hold,0.3425925925925926
PDFS,Buy,0.9375
HLIT,Buy,1.0
ATEC,Buy,1.1612903225806452
PRDO,Buy,2.0
AVDL,Buy,1.4137931034482758
DSGR,Buy,1.3333333333333333
APOG,Buy,1.0
SGML,Hold,0.0
HIMX,Buy,0.6296296296296297
MNKD,Buy,1.125
MTTR,Hold,0.125
BLTE,Buy,1.2
BCYC,Buy,1.1666666666666667
MRX,Hold,0.0
BUSE,Buy,1.0
ICHR,Buy,1.15
NTCT,Hold,0.2777777777777778
KNSA,Buy,1.2105263157894737
NMFC,Buy,0.9090909090909091
UDMY,Buy,1.0833333333333333
BCRX,Buy,0.8604651162790697
FBNC,Buy,0.9473684210526315
GCT,Buy,1.0
WKME,Hold,0.3333333333333333
SRCE,Hold,0.2857142857142857
AHCO,Buy,0.7
TCBK,Buy,1.0
SYRE,Buy,1.6
WABC,Hold,0.07692307692307693
IMKTA,Buy,1.0
SOUN,Buy,1.0
DMLP,Hold,0.0
CLMT,Buy,0.6666666666666666
ANIP,Buy,1.25
HOPE,Hold,0.3333333333333333
STBA,Hold,0.0
VRNA,Buy,1.5454545454545454
LBPH,Buy,1.411764705882353
MCRI,Hold,0.42105263157894735
GOGO,Buy,0.5161290322580645
OPEN,Hold,0.2
PTON,Hold,0.35135135135135137
